Day,Month,Year,Value_Normalized,BlockHeight_Normalized,From_Encoded,To_Encoded
27,9,2017,0.0,0.3150338462438914,2157,2250
5,8,2018,0.0,0.6662570922483658,4531,190
5,9,2018,0.0,0.7031771216238288,5759,190
7,8,2018,0.0,0.6687544811620155,4531,1246
10,9,2018,0.0,0.7085450247781319,5759,190
30,3,2019,0.0,0.9388442250204755,4531,1246
27,4,2018,0.0,0.5518784596152636,1789,1775
12,3,2019,0.0,0.9157318100908748,4531,1246
24,3,2019,0.0,0.9316506376349983,4531,1246
7,11,2017,0.0,0.35299178491529637,4507,1775
16,10,2018,0.0,0.7516586973002494,4531,190
30,8,2018,0.0,0.6951894317935997,5759,82
30,7,2018,0.0,0.6595839425209035,5759,82
16,8,2018,0.0,0.6793963635011849,5759,82
15,8,2018,0.0,0.6785324607170412,5759,82
4,8,2018,0.0,0.6655312082656256,4531,1246
31,1,2018,0.00015384615384615385,0.45180573280271896,4357,1254
20,8,2018,0.0,0.6835841861300199,4531,190
25,3,2019,0.0,0.9321955943924028,4531,1246
3,4,2018,7.692307692307693e-12,0.5241843345892122,1227,1438
5,12,2018,0.0,0.8119476034755427,709,543
7,3,2019,0.0,0.9096022329781096,4531,1246
14,2,2018,0.0,0.46772139659208245,2411,1848
13,9,2018,0.0,0.7123672359975181,4531,1246
5,8,2018,0.0,0.6668002693937177,2226,2831
7,7,2017,0.0,0.2504711028572264,791,346
6,8,2018,0.0,0.667867245686517,4531,190
20,3,2018,0.0,0.5074658680295067,2703,1823
20,8,2018,0.0,0.6835841861300199,4531,1246
16,9,2018,0.0,0.7153134826177382,4531,1246
11,3,2019,0.0,0.9145139622429598,436,881
4,8,2018,0.0,0.6646611757066344,4531,190
20,3,2018,0.0,0.5074460945622569,5913,1823
4,8,2018,0.0,0.6650728592947753,5759,82
20,10,2018,0.0,0.7566477408220463,3344,2820
18,8,2018,0.0,0.6818547986843525,4531,1246
30,7,2018,0.0,0.6595615985029112,5759,82
31,7,2018,0.0,0.6602566358767418,5759,82
5,8,2018,0.0,0.6669141645650766,4531,190
27,3,2019,0.0,0.9349304626477225,4531,1246
9,9,2018,0.0,0.7071743280283757,5759,190
18,8,2018,0.0,0.6817895462424283,5759,82
26,3,2018,3.846153846153847e-06,0.5144890081272905,1756,1438
18,8,2018,0.0,0.6820786343336204,5759,82
21,4,2019,7.692307692307694e-06,0.9661215253569012,3906,835
1,4,2018,0.0,0.5217385544250844,4150,2927
20,8,2018,0.0,0.683487296140496,5759,82
22,8,2018,0.0,0.6865116479563528,5759,82
15,8,2018,0.0,0.6786352827467402,4531,1246
1,8,2018,0.0,0.6612573710542541,4531,190
10,9,2018,0.0,0.7081044719278063,4531,1246
11,9,2018,0.0,0.7099044506515554,5759,190
12,9,2018,0.0,0.7110473570585939,859,2035
27,1,2018,0.0,0.44684694268581426,501,677
16,8,2018,0.0,0.6794649774325418,5789,1704
1,11,2017,0.0,0.34598663867270996,4117,1775
11,4,2019,0.0,0.9541811194234374,4531,1246
15,11,2018,0.0,0.7884484195265361,4531,1246
12,11,2018,0.0,0.7852010230001015,4531,1246
9,4,2019,1.9230769230769231e-07,0.9507955063609267,4503,1388
2,4,2019,0.0,0.9424109630429943,4531,1246
7,9,2018,0.0,0.7045798513905296,5759,82
14,9,2018,0.0,0.7131686546251524,5759,190
12,8,2018,0.0,0.67422698595807,4531,190
19,5,2018,0.0,0.5764036887798624,4547,1997
11,9,2018,0.0,0.7102623504087769,5759,82
20,3,2018,0.0,0.5074666589681968,2272,1823
20,3,2018,0.0,0.5074658680295067,4213,1823
2,9,2018,0.0,0.6989232556143793,5759,82
22,8,2018,0.0,0.6859279352031388,5759,82
12,9,2018,0.0,0.710551043030624,5759,82
16,4,2019,0.0,0.9606343881950817,4531,1246
4,9,2018,0.0,0.701434881424449,5759,82
10,11,2018,0.0,0.7826016029954429,4531,1246
19,4,2018,0.0,0.5430211326953885,1582,677
31,7,2018,0.0,0.6606619919553626,5759,82
6,8,2018,0.0,0.6673169500929551,4531,1246
6,11,2017,0.0,0.35215418084259487,2640,1775
19,8,2018,0.0,0.6824960522272635,5759,82
31,3,2019,0.0,0.939826768608118,4531,1246
8,9,2018,0.0,0.7066250211081763,545,247
21,8,2018,0.0,0.6854286551550813,4531,190
12,3,2019,0.0,0.9157638431078196,4531,1246
4,8,2018,0.0,0.6646908359075091,4531,190
26,10,2018,0.0,0.7645065076458065,422,733
4,9,2018,3.8461538461538463e-07,0.7016219384246319,3499,75
10,9,2018,0.0,0.708416892710353,5759,190
2,9,2018,0.0,0.6989005161270422,5759,190
9,9,2017,0.0,0.3028925418831696,3282,237
4,8,2018,0.0,0.6649213945356419,4531,190
12,9,2018,0.0,0.7108079003701989,4531,1246
19,3,2018,7.692307692307693e-09,0.5065248487230888,3690,3056
11,10,2018,0.0,0.7458646759267132,709,1164
6,10,2018,0.0,0.7399953176429551,4531,190
1,11,2018,0.0,0.7711296305011269,3630,2917
22,8,2018,0.0,0.6856916422695037,5759,82
13,4,2019,3.076923076923077e-08,0.9569774831619039,5833,2451
13,4,2019,0.0,0.9568329391163078,4531,1246
12,8,2018,3.846153846153846e-08,0.6745245766401794,549,2421
12,9,2018,0.0,0.710932670948545,5759,190
1,8,2018,0.0,0.661800943668951,3735,2836
16,8,2018,0.0,0.6794788188596167,4531,190
13,3,2018,7.692307692307693e-09,0.4994837147701078,757,3056
13,3,2018,7.692307692307692e-08,0.4994578115280105,31,3056
5,8,2018,0.0,0.6667763434983455,5759,82
3,6,2018,0.0,0.5933515275596654,5212,1986
12,3,2018,0.0,0.498469731369538,5759,3051
16,8,2017,0.0,0.2854220903639544,374,1775
1,4,2018,0.0,0.5213029449415713,2625,2927
3,9,2018,0.0,0.7007973848403154,5759,82
23,8,2018,0.0,0.6876832258909035,5759,82
16,9,2018,0.0,0.71562155323749,4531,1246
3,3,2019,0.0,0.903803663707106,4531,1246
20,3,2018,0.0,0.5074638906827819,1019,1823
31,3,2018,0.0,0.5209414859602449,5761,2927
20,3,2019,0.0,0.9255252129503556,4531,1246
31,3,2018,0.0,0.5207431580837295,3758,2927
19,1,2019,0.0,0.8641582573406031,4531,1246
1,4,2018,0.0,0.5211251814709957,2021,2927
30,3,2019,0.0,0.9382939294269136,4531,1246
8,3,2019,0.0,0.9104070130951764,4531,1246
20,3,2018,0.0,0.5074419421341344,5214,1823
31,3,2018,0.0,0.5207923940171816,2442,2927
31,8,2018,0.0,0.6972043481063542,5759,82
14,5,2019,0.0,0.9963731506370418,4531,190
11,9,2018,0.0,0.7096995975308477,5759,82
10,10,2018,7.692307692307693e-05,0.744109978442966,690,2830
14,11,2018,0.0,0.7868356955376424,234,225
30,7,2018,0.0,0.6595999590293758,5759,82
17,9,2018,0.0,0.7172548416323233,4531,1246
19,3,2019,0.0,0.9251115520154897,4531,1246
24,3,2018,3.8461538461538463e-07,0.5123544623376747,2576,1438
30,7,2018,0.0,0.659877183040218,5759,82
9,4,2019,3.846153846153847e-06,0.950758332242497,4503,364
5,8,2018,0.0,0.6660190197026782,4531,1246
16,4,2019,0.0,0.9598958491933017,4531,190
31,3,2019,3.923076923076923e-06,0.9398580106863726,764,2451
4,8,2018,0.0,0.665557506977068,5759,82
26,4,2018,0.0003038461538461539,0.5508025852622022,5935,1847
20,3,2018,0.0,0.5074419421341344,1410,1823
30,7,2018,0.0,0.6596511723095527,5759,82
5,9,2018,0.0,0.7031771216238288,4531,1246
22,10,2017,0.0,0.3332007192796447,1790,1775
4,10,2017,0.0,0.31879871440825325,2486,1775
21,3,2019,0.0,0.9269957657097231,4531,1246
3,8,2018,0.0,0.663483270262564,4531,190
22,8,2018,0.0,0.6860313504368553,4531,1246
20,3,2018,0.0,0.5074403602567544,5686,1823
16,9,2018,0.0,0.7156470610102422,5759,190
17,9,2018,0.0,0.7164166443556045,5759,82
31,7,2018,0.0,0.6604332129392824,5759,82
16,6,2018,0.0004230769230769231,0.6081389173077555,1498,982
1,4,2018,0.0,0.521729260895477,883,2927
6,9,2018,0.0,0.7038674133655193,4531,1246
6,3,2019,0.0,0.9077081325502513,4531,1246
4,8,2018,0.0,0.6650841301711078,5759,82
14,10,2018,0.0,0.7498280697022629,4531,190
13,9,2018,0.0,0.7122594706010067,5759,82
1,8,2018,0.0,0.6613441765754807,5759,82
12,8,2018,0.0,0.6740759166682814,5759,82
7,7,2017,0.0,0.2504900853857862,791,346
23,8,2018,0.0,0.6872096513502707,4531,1246
4,8,2018,0.0,0.6654598260488539,4531,1246
5,8,2018,0.0,0.665896226471057,4531,1246
6,8,2018,0.0,0.6677838016547227,4531,190
12,10,2018,0.0,0.7475436410308937,5759,82
20,3,2018,0.0,0.5074395693180646,1663,1823
17,8,2018,0.0,0.680823414632603,5759,82
2,9,2018,0.0,0.699151441426442,5759,190
5,10,2017,3.8461538461538463e-07,0.3197952971576431,4568,212
9,4,2019,0.0,0.9507324290003999,4531,1246
14,4,2019,0.0,0.9582627585331408,3200,1503
3,4,2018,0.0,0.5239927296915615,3355,1438
12,10,2018,0.0,0.7475299973384913,4531,1246
23,8,2018,0.0,0.6875335407438224,4531,190
7,9,2018,0.0,0.7044600241789957,4531,1246
5,9,2018,0.0,0.7021912165467538,5759,190
13,4,2018,0.0,0.5354471038000254,1007,2927
31,7,2018,0.0,0.6601597458872176,4531,1246
5,4,2019,9.380005384615385e-07,0.9466838115810033,4503,364
10,9,2018,0.0,0.7079561709234327,1736,1775
20,12,2018,0.0,0.8302461678031797,4531,1246
1,4,2018,0.0,0.5214502572725824,3301,2927
15,3,2019,0.0,0.9190697690973134,4531,1246
13,3,2019,0.0,0.9171110094315483,4531,1246
16,9,2018,0.0,0.71562155323749,5759,190
4,8,2018,0.0,0.6651161631880523,5759,82
5,8,2018,0.0,0.666739564849261,5759,82
18,8,2018,0.0,0.6818447142160552,5759,82
22,8,2018,0.0,0.6861100488365094,4531,1246
18,8,2018,0.0,0.6821175880641025,4531,1246
4,8,2018,0.0,0.665703632900044,4531,1246
1,4,2019,0.0,0.941635447657457,5336,2555
6,8,2018,0.0,0.6678012023059027,4531,190
29,4,2019,0.0,0.9761152334396223,4531,190
1,2,2019,0.0,0.877331143487747,422,1533
20,3,2018,0.0,0.5075012625358838,4543,1823
3,9,2018,0.0,0.6999239907918918,5759,82
6,8,2018,0.0,0.6676873071345438,5759,82
20,3,2018,0.0,0.5074644838867993,681,1823
18,8,2018,0.0,0.6811221917227476,5759,82
22,4,2019,0.0,0.9678080043786365,4531,1246
29,10,2018,0.0,0.7672312914328289,839,2820
31,10,2017,0.0,0.34468989469046807,4117,1775
5,8,2018,0.0,0.6668032354138053,2226,2831
1,4,2019,0.0,0.941385313296747,5336,2144
4,8,2018,0.0,0.6650333123602757,4531,190
19,8,2018,0.0,0.6824735104745988,4531,190
13,2,2019,0.0003846153846153846,0.8883404168484178,3000,535
20,3,2018,0.0,0.5074638906827819,5281,1823
31,3,2019,3.923076923076923e-06,0.9398580106863726,764,2451
19,3,2019,0.0,0.9247607707064783,4531,1246
4,9,2018,0.0,0.7020122666681431,4531,1246
2,4,2018,0.0,0.5234505412195721,3812,2927
4,5,2018,0.0,0.5601868750842843,1736,1775
15,8,2018,0.0,0.6783438218394783,4531,1246
4,8,2018,0.0,0.6653492923669274,5759,82
6,8,2018,0.0,0.6680467887691451,4531,1246
27,7,2018,0.0,0.6553767418941637,5759,82
15,9,2018,0.0,0.7147501365357912,5759,190
30,3,2018,0.0,0.5196170591238535,1278,2927
1,4,2018,0.0,0.5216082472759082,426,2927
5,8,2018,0.0,0.6661481404438193,4531,1246
4,8,2018,0.0,0.6650841301711078,4531,1246
8,3,2018,7.692307692307693e-10,0.4934796991743787,1170,2356
18,8,2018,0.0,0.6816916675795418,4531,190
18,9,2018,0.0,0.7177442349467559,5759,190
23,6,2018,0.0,0.6159634760331735,5212,1986
16,4,2019,0.0,0.9596196138558221,4531,1246
15,9,2018,0.0,0.7149261203943146,5759,82
11,10,2018,0.0,0.746316895122716,4531,1246
7,8,2018,0.0,0.6686411791946741,4531,190
3,5,2018,0.0,0.5590445618812635,1588,1618
8,5,2019,0.0,0.9878076800937737,4531,190
27,3,2019,0.0,0.9342480802929319,4531,1246
4,4,2019,0.0,0.9453736216410317,4531,1246
7,8,2018,0.0,0.6683390406150972,4531,1246
20,3,2018,0.0,0.5074644838867993,1260,1823
31,7,2018,0.0,0.6604790873833019,4531,1246
2,1,2019,0.0,0.8458169823237066,690,1268
4,8,2018,0.0,0.6650178890558208,5759,82
6,8,2018,0.0,0.6669713098854285,4531,190
6,9,2018,0.0,0.703747388419313,5759,82
1,4,2018,0.0,0.5210670474772813,1589,2927
19,3,2019,0.0,0.9252956429955853,4531,1246
15,9,2018,0.0,0.714823891568633,4531,1246
13,5,2018,0.0,0.570769634756377,127,2882
31,3,2018,0.0,0.5200188559783693,1885,2927
19,3,2019,0.0,0.9247933969274403,4531,1246
30,5,2018,0.0,0.5890962774075087,4531,2080
10,9,2018,0.0,0.7088390562361363,5759,190
31,3,2018,0.0,0.5200172741009893,2219,2927
1,9,2018,0.0,0.6983071143748757,4531,1246
4,4,2018,0.0,0.5252082047234067,4926,3202
15,10,2018,0.0,0.7511447848864271,4531,1246
31,3,2018,0.0,0.5200271608346142,811,2927
20,3,2018,0.0,0.5074395693180646,3595,1823
6,8,2018,0.0,0.6679249842108864,4531,1246
1,11,2017,0.0,0.3449639549465503,4117,1775
12,9,2018,0.0,0.7110473570585939,859,1775
17,9,2018,0.0,0.7174610788957388,4531,1246
2,11,2018,0.0,0.7722788644176851,1828,2693
6,4,2018,0.0,0.5270364595053233,5403,2927
15,8,2018,0.0,0.6784007694251576,5759,82
18,3,2019,0.0,0.9231591198592445,4531,1246
10,9,2018,0.0,0.708416892710353,5759,190
14,9,2018,0.0,0.7132050378048921,4531,1246
4,8,2018,0.0,0.6651776586711992,4531,190
1,3,2018,7.692307692307692e-08,0.48487448396193844,4545,1294
16,3,2019,0.0,0.9203297344304707,4531,1246
3,1,2019,0.0,0.8458968671313959,690,2035
20,3,2018,0.0,0.5074403602567544,5941,1823
30,7,2018,0.0,0.6598439636152383,5759,82
1,6,2018,0.0,0.5914740368442969,5759,1005
26,1,2018,1.8853923076923077e-06,0.44599035608455295,4315,2526
31,3,2018,0.0,0.5200645326877164,2070,2927
10,9,2018,0.0,0.7088390562361363,5759,190
20,3,2018,0.0,0.5074439194808594,3967,1823
4,1,2019,0.0,0.848041497389309,4291,1276
5,8,2018,0.0,0.6663235310983252,4531,1246
1,11,2017,0.0,0.34599118657017736,4117,1775
15,4,2019,0.0,0.9589568072336089,4531,190
24,4,2019,0.0,0.9704469713177949,4531,1246
20,2,2018,0.0,0.47487069141091987,659,2198
1,4,2018,0.0,0.5214067556446328,3803,2927
9,1,2018,0.0,0.42648383064262585,1836,2639
27,3,2018,7.692307692307694e-06,0.5159055793210662,112,3056
7,3,2019,0.0,0.9094865581946981,4531,1246
2,9,2018,0.0,0.6989305717972619,5759,190
20,3,2018,0.0,0.5074658680295067,966,1823
3,3,2019,0.0,0.9038797915560176,4531,1246
20,8,2018,0.0,0.6834904598952559,5759,82
20,3,2019,0.0,0.9257456871101909,4531,1246
23,3,2018,0.0,0.5108653225190923,840,1823
14,3,2018,7.692307692307693e-09,0.5001065789884763,4070,3056
4,8,2018,0.0,0.6654598260488539,4531,190
19,8,2018,0.0,0.6823271868169504,4531,190
13,11,2018,0.0,0.7853433919643001,4531,1246
9,3,2019,0.0,0.911618335698899,4531,1246
20,3,2018,0.0,0.5074395693180646,5836,1823
18,8,2018,0.0,0.6815275478013684,5759,82
2,9,2018,0.0,0.6986499862969872,5759,82
4,8,2018,0.0,0.665144241511547,5759,82
21,3,2019,0.0,0.9269957657097231,4531,1246
16,8,2018,0.0,0.67940545929612,4531,1246
16,8,2018,0.0,0.679442435679877,4531,190
4,9,2018,3.8461538461538463e-07,0.7016219384246319,3499,75
10,3,2019,0.0,0.9130964023758216,4531,1246
1,11,2017,0.0,0.34570822825383274,453,1775
4,5,2019,0.0,0.9828896233194037,4531,190
12,10,2018,0.0,0.7475723125584058,4531,190
2,4,2019,0.0,0.9418618538574673,4531,1246
14,4,2019,0.0,0.9578848875739973,1135,2451
15,11,2017,0.0,0.36263906185180106,2758,1775
3,3,2019,0.0,0.904485057388534,4531,1246
11,3,2019,0.0,0.9144360547819955,4531,1246
21,8,2018,0.0,0.6845605999428152,4531,190
15,11,2017,0.0,0.36270668710979537,2758,1775
7,8,2018,0.0,0.6683390406150972,5759,82
6,8,2018,0.0,0.667867245686517,5759,82
19,3,2019,0.0,0.9251115520154897,4531,1246
1,4,2019,0.0,0.9415723702969302,4531,1246
5,8,2018,0.0,0.6668018512710977,2226,2831
5,8,2018,0.0,0.6669141645650766,4531,190
16,8,2018,0.0,0.6789368281222997,4531,1246
31,7,2018,0.0,0.6604320265312474,5759,82
30,4,2019,0.0,0.9776296832962844,4531,190
26,1,2018,0.0,0.445727171235458,1076,1897
6,8,2018,0.0,0.6680788217860899,5759,82
12,10,2018,0.0,0.7465223414474415,4531,1246
3,6,2018,0.0,0.5932318980828041,5212,1986
19,8,2018,0.0,0.6827214697539113,4531,190
5,8,2018,0.0,0.6668562283060347,4531,1246
7,9,2018,0.0,0.7047186611306232,4531,1246
3,5,2018,0.0,0.5592179751890441,1588,1775
10,9,2018,0.0,0.7085800238151639,5759,82
26,3,2019,0.0,0.93370964877972,617,881
20,8,2018,0.0,0.6834961942007584,4531,190
20,3,2018,0.0,0.5074403602567544,3163,1823
19,4,2019,0.0,0.9643389472843317,4531,1246
11,11,2018,3.3018461538461536e-06,0.7834914090216839,3808,2573
22,4,2018,0.0,0.5461518657650494,3806,1775
31,10,2017,0.0,0.3449036458714384,4117,2103
22,1,2018,4.538461538461538e-05,0.4412409669858236,4567,1974
8,9,2018,0.0,0.7064769178384752,5759,190
19,4,2018,0.0,0.5430211326953885,1582,677
15,9,2018,0.0,0.7150293378933584,4531,1246
17,8,2018,0.0,0.680684407157837,1736,102
14,9,2018,0.0,0.7133165601601809,5759,190
5,10,2017,0.0,0.3198376123775577,4460,1775
22,9,2017,0.0,0.3121912125920603,1434,795
1,11,2017,0.0,0.3459727972456351,453,1775
12,9,2018,0.0,0.7112087085513522,1582,710
10,9,2018,0.0,0.7088946196791083,5759,190
12,8,2018,3.8461538461538467e-10,0.6747288365568699,3129,2421
1,4,2018,0.0,0.5217943156027288,236,2927
31,7,2018,0.0,0.6601597458872176,4531,190
6,2,2019,0.0,0.881506706566887,4531,1246
23,5,2018,0.0,0.581416460462359,3534,2378
21,3,2019,0.0,0.9269188469221213,4531,1246
12,9,2018,0.0,0.7109706360056646,5759,82
20,3,2018,0.0,0.5074638906827819,1169,1823
16,4,2019,0.0,0.9606596982331616,4531,190
16,8,2018,0.0,0.6796075441314128,4531,1246
14,9,2018,0.0,0.7131421581790377,5759,190
19,3,2019,0.0,0.925184318374969,4531,1246
22,3,2019,0.0,0.9283174242606996,4531,1246
14,3,2019,0.0,0.9178606215749884,4531,1246
13,10,2018,0.0,0.7482198936108367,4531,190
31,7,2018,0.0,0.6607561136594716,5759,82
16,8,2018,0.0,0.678859909334698,4531,1246
20,3,2018,0.0,0.5075030421479364,5669,1823
14,10,2018,0.0,0.7490517633780359,4531,1246
30,7,2018,0.0,0.6595443955864039,5759,82
12,4,2019,0.0,0.9557165291553843,4531,1246
11,9,2018,0.0,0.7092193000113499,4531,1246
16,8,2018,0.0,0.6792112838477268,5759,82
20,3,2018,0.0,0.5074427330728245,4422,1823
27,8,2018,0.0,0.6924312308469253,4531,1246
16,2,2018,0.0,0.4697038844185474,3675,2664
23,3,2019,0.0,0.9300436479516071,4531,1246
29,11,2017,0.0,0.3804656335161851,2509,1775
4,9,2018,0.0,0.7020296673193228,4531,1246
17,8,2018,0.0,0.6809558968631767,4531,190
5,8,2018,0.0,0.6666499910426192,4531,1246
30,7,2018,0.0,0.6594908094901569,5759,82
7,8,2018,0.0,0.6684212982388563,4531,190
7,3,2019,0.0,0.9089742276582559,4531,1246
12,10,2018,0.0,0.7477081562784119,4531,190
20,3,2018,0.0,0.5074638906827819,3731,1823
16,11,2018,0.0,0.7895741230170673,4531,190
26,10,2017,0.0,0.33839797741158195,1288,1699
4,8,2018,0.0,0.6655312082656256,4531,190
2,8,2018,0.0,0.6624429881505519,4531,190
13,3,2018,7.692307692307693e-09,0.49963478405989614,3880,3056
5,9,2018,0.0,0.7027666244437228,4820,677
19,8,2018,0.0,0.6822158621963338,4531,1246
30,7,2018,0.0,0.6595006962237818,5759,82
31,7,2018,0.0,0.6606867087894247,5759,82
18,3,2019,0.0,0.9231591198592445,4531,1246
10,8,2018,3.846153846153846e-08,0.6725614668116194,413,2421
13,9,2018,0.0,0.7120077543629167,1896,543
20,3,2018,0.0,0.5074419421341344,4057,1823
20,3,2018,0.0,0.5074666589681968,496,1823
15,9,2018,0.0,0.7145512154552583,5759,190
6,8,2018,0.0,0.6671615306403716,4531,190
28,9,2017,0.0,0.3157967066103887,2273,1775
14,9,2018,0.0,0.7138142583308583,5759,190
24,9,2018,6.538461538461539e-06,0.7258899147803107,4231,2218
20,3,2018,0.0,0.5074379874406846,4686,1823
17,8,2018,0.0,0.6798649946750052,4531,190
6,9,2018,0.0,0.7035308689529277,5759,190
1,4,2019,0.0,0.9414507634733439,5336,341
5,9,2018,0.0,0.702376691669557,4531,1246
5,1,2019,0.0,0.8481196025849459,4509,1576
15,4,2019,0.0,0.9585645016433729,4531,190
11,9,2018,0.0,0.7098231817011588,5759,190
3,9,2018,0.0,0.7006619365896544,5759,190
1,5,2019,0.0,0.9792129448189758,4531,1246
7,9,2018,0.0,0.7044600241789957,5759,82
10,10,2018,0.0,0.7449509440051,5759,190
10,5,2019,0.0,0.9908573419477101,4531,1246
10,7,2018,0.0,0.6358973061023688,4531,2080
2,4,2018,0.0,0.5228005873510712,103,2927
5,10,2018,0.0,0.7386002995284818,5759,190
22,8,2018,0.0,0.685996351399823,4531,1246
22,8,2018,0.0,0.6858363840497722,5759,82
6,8,2018,0.0,0.6669900946793158,4531,1246
7,9,2018,0.0,0.7052163593013007,5759,82
7,9,2018,0.0,0.7046073365100068,5759,190
10,9,2018,0.0,0.7083435331468563,4531,1246
21,3,2019,0.0,0.9275832354217147,4531,1246
31,7,2018,0.0,0.6606206654088104,5759,82
4,4,2018,7.692307692307692e-13,0.5255609633791433,4076,2927
9,4,2019,2.8643e-05,0.9515020123457619,5652,2451
29,1,2019,0.0,0.8738251100096851,4531,1246
27,4,2019,0.0,0.974616206887415,4531,190
31,7,2018,0.0,0.6603622261918557,5759,82
7,8,2018,0.0,0.6684351396659313,5759,82
4,9,2018,0.0,0.7014526775449738,5759,82
6,8,2018,0.0,0.6673653950877171,4531,190
9,4,2019,3.846153846153847e-06,0.950758332242497,4503,364
3,3,2019,0.0,0.9046950516107269,4531,1246
31,7,2018,0.0,0.6605987168601631,5759,82
10,9,2018,0.0,0.7086632701122856,4531,1246
20,3,2018,0.0,0.5074395693180646,1131,1823
3,5,2018,0.0,0.5592179751890441,1588,1775
16,8,2018,0.0,0.6791725278519173,5759,82
10,10,2018,0.0,0.7447362041507671,4531,190
26,8,2018,0.0,0.690692352136978,4531,1246
10,11,2018,0.0,0.7821523498195276,5495,2121
5,8,2018,0.0,0.6658764530038072,4531,1246
1,11,2017,0.0,0.34563467095566347,453,1775
25,4,2019,0.0,0.9710229724187814,4531,1246
20,8,2018,0.0,0.6834724660400587,4531,190
11,9,2018,0.0,0.7102623504087769,5759,82
10,4,2019,0.0,0.9528665793206706,4531,1246
2,8,2018,0.0,0.6624720551474091,5759,82
10,9,2018,0.0,0.7090504346010366,5759,190
9,3,2019,0.0,0.912575964717807,4531,1246
17,2,2018,0.00012153846153846154,0.47085568888584806,5935,2067
22,8,2018,0.0,0.6864200968029862,4531,190
15,4,2019,0.0,0.9589568072336089,4531,190
15,9,2018,0.0,0.7143920390438975,5759,82
20,3,2018,0.0,0.5074403602567544,1093,1823
2,8,2018,0.0,0.6627554089330988,4531,1246
19,8,2018,0.0,0.6825783098510226,4531,1246
9,9,2018,0.0,0.7068203829646044,4531,1246
20,3,2018,0.0,0.5074638906827819,38,1823
23,8,2018,0.0,0.6879618340444532,4531,190
6,8,2018,0.0,0.6670939053823773,5759,82
1,4,2018,0.0,0.5214362181108351,2026,2927
21,4,2019,5.3846153846153855e-06,0.9662496574246798,5016,2451
6,9,2018,0.0,0.7039660829670958,5759,190
1,8,2018,0.0,0.6619984806067766,5759,82
15,3,2018,7.692307692307692e-08,0.5019354269744104,5944,3056
15,9,2018,0.0,0.714142497887205,4531,1246
11,11,2018,0.0,0.7829869878721415,4531,190
19,8,2018,0.0,0.6832413142079085,4531,190
15,8,2018,0.0,0.6784007694251576,5759,82
6,4,2018,0.0,0.5276146356877073,1390,1208
6,8,2018,0.0,0.6678012023059027,4531,1246
20,3,2018,0.0,0.5074765457018217,3658,1823
11,3,2019,0.0,0.9142646188209397,4531,1246
30,7,2018,0.0,0.6597597286447542,5759,82
30,7,2018,0.0,0.6595443955864039,5759,82
10,7,2017,0.0,0.2531466507107968,2628,1775
14,5,2018,0.0,0.5715609689157141,4898,1997
6,8,2018,0.0,0.667806145672715,5759,82
1,4,2019,0.0,0.941449972534654,5336,341
9,6,2018,0.0,0.6006400275879414,5196,1775
6,8,2018,0.0,0.66706958401766,5759,82
19,8,2018,0.0,0.6823319324490903,4531,1246
11,9,2018,0.0,0.7096995975308477,4531,1246
12,8,2018,0.0,0.6742483413026997,5759,82
6,4,2018,0.0,0.5279440616520891,3170,2927
1,4,2018,0.0,0.521286532963754,3204,2927
4,6,2018,0.0,0.5945494042056584,2267,2949
6,9,2018,0.0,0.70355004921616,4531,1246
3,9,2018,0.0,0.7003293468705126,5759,190
20,3,2018,0.0,0.5074449081542219,2785,1823
1,4,2018,0.0,0.5211115377785932,4597,2927
16,8,2017,0.0,0.2854313838935618,374,1775
7,11,2017,0.0,0.3529902030379164,4507,1775
3,3,2019,0.0,0.9048245678212131,4531,1246
15,9,2018,0.0,0.7143380574783055,4531,1246
4,9,2018,3.8461538461538463e-07,0.7016219384246319,3499,75
15,8,2018,0.0,0.6786352827467402,5759,82
3,8,2018,0.0,0.6634405595733043,4531,190
5,9,2018,0.0,0.702863118963902,5759,82
18,8,2018,0.0,0.6815275478013684,4531,1246
12,5,2019,0.0,0.9937098623331663,4531,190
7,7,2017,0.0,0.2504883057737338,791,346
20,5,2018,0.0,0.5785382345694782,4782,106
22,11,2017,0.0,0.3715288172579658,1182,1145
30,7,2018,0.0,0.6597154360781147,5759,82
2,9,2018,0.0,0.6987945303425832,5759,190
18,8,2018,0.0,0.6816807921725544,4531,1246
8,4,2019,0.0,0.9498424252394863,4531,1246
22,1,2018,0.0,0.4412362213536837,4567,1974
26,9,2017,0.0,0.31451874742203423,5629,2214
31,3,2018,0.0,0.5209375312667951,362,2927
10,9,2018,0.0,0.7081044719278063,5759,190
13,9,2018,0.0,0.7119160054748775,5759,82
19,10,2018,0.0,0.7559386642864684,3930,2820
26,9,2018,0.0,0.7280899107465234,1789,1737
6,8,2018,0.0,0.6679803499191858,4531,190
25,4,2018,0.0,0.5501797210438334,3806,1775
20,3,2018,0.0,0.5074449081542219,4639,1823
1,4,2018,0.0,0.5215669207293562,5868,2927
30,3,2018,7.692307692307692e-08,0.5192735939977245,1149,3056
20,3,2018,0.0,0.5074395693180646,1663,1823
20,5,2017,0.0,0.20097534604556355,791,346
4,8,2018,0.0,0.6657204403472062,5759,82
30,7,2018,0.0,0.6598014506606512,5759,82
6,8,2018,0.0,0.6679803499191858,4531,1246
21,7,2018,0.0,0.6485446134900129,5789,1532
12,8,2018,0.0,0.6742196697751875,4531,190
